operator_id,palette_type,role,rank,hex,lab_l,lab_a,lab_b,weight,notes
op-260,core,light,5,#F9ECDE,94.0576,2.0762,8.3523,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-260,core,neutral,6,#2D2B29,17.6715,0.4489,1.6229,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-260,core,support_7,7,#B6ACA4,70.9611,2.1711,5.3916,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-260,core,support_8,8,#5C5854,37.6532,0.8050,2.8909,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-260,categorical_anchor,theme,1,#9C7268,51.9538,15.1426,12.0554,1.000000,curated_colorlist categorical anchor
op-261,core,theme,1,#9C7A66,54.0199,10.3277,16.1955,0.060985,
op-261,core,accent_1,2,#2E3D52,25.3233,0.2834,-14.5402,0.033194,
op-261,core,accent_2,3,#4B3934,25.6482,7.5169,5.6799,0.124749,
op-261,core,dark,4,#181315,6.5148,2.2229,-0.1908,0.067778,
op-261,core,light,5,#F1E2DC,90.9859,3.8058,4.8234,0.079512,
op-261,core,neutral,6,#181315,6.5148,2.2229,-0.1908,0.067778,
op-261,core,support_7,7,#766057,42.6290,7.7345,8.2582,0.118882,
op-261,core,support_8,8,#5D4B48,33.6803,7.0519,4.8421,0.132469,
op-261,categorical_anchor,theme,1,#9C7A66,54.0199,10.3277,16.1955,0.060985,
op-262,core,theme,1,#59A2A5,62.2956,-22.0873,-8.5645,0.036933,
op-262,core,accent_1,2,#DAB6AC,76.9426,11.4973,10.1297,0.074933,
op-262,core,accent_2,3,#3D757B,45.7014,-16.1953,-9.4506,0.034933,
op-262,core,dark,4,#1C1E28,11.5265,2.1588,-7.1282,0.064533,
op-262,core,light,5,#E6EFF6,93.9314,-1.3817,-4.5439,0.039733,
op-262,core,neutral,6,#9F989D,63.5479,3.3648,-1.5320,0.079333,
op-262,core,support_7,7,#4A4955,31.6713,2.9159,-6.6166,0.161600,
op-262,core,support_8,8,#343742,23.1669,1.9448,-7.5870,0.145600,
op-262,categorical_anchor,theme,1,#59A2A5,62.2956,-22.0873,-8.5645,0.036933,
op-263,core,theme,1,#B7525C,48.1929,41.7124,14.5467,0.010654,
op-263,core,accent_1,2,#542D34,23.7516,18.9820,3.4947,0.047445,
op-263,core,accent_2,3,#79404A,34.5454,25.6076,4.9802,0.028300,
op-263,core,dark,4,#161315,6.2376,1.7042,-0.4787,0.080240,
op-263,core,light,5,#C3C0C5,78.0875,1.7287,-1.9028,0.011820,
op-263,core,neutral,6,#161315,6.2376,1.7042,-0.4787,0.080240,
op-263,core,support_7,7,#3D3A3E,24.9442,1.9048,-2.0269,0.184618,
op-263,core,support_8,8,#302C2F,18.6154,2.6637,-1.2340,0.175462,
op-263,categorical_anchor,theme,1,#B7525C,48.1929,41.7124,14.5467,0.010654,
op-264,core,theme,1,#C29195,64.9327,18.6658,5.1893,0.120979,
op-264,core,accent_1,2,#493738,25.0185,7.8771,2.6179,0.055809,
op-264,core,accent_2,3,#E4D6A3,85.4808,-2.8952,27.0097,0.056049,
op-264,core,dark,4,#211313,7.4888,7.2308,2.5377,0.026164,
op-264,core,light,5,#F4DDDA,89.8240,7.5757,4.0516,0.124580,
op-264,core,neutral,6,#D7C9CB,82.0238,5.1873,0.8532,0.154465,
op-264,core,support_7,7,#A77D82,56.5652,17.3831,3.6164,0.107777,
op-264,core,support_8,8,#D2AAAA,73.2008,14.5990,5.6342,0.121579,
op-264,categorical_anchor,theme,1,#C29195,64.9327,18.6658,5.1893,0.120979,
op-265,core,theme,1,#C4A39E,69.8090,11.0950,6.9558,0.104658,
op-265,core,accent_1,2,#634B48,34.2518,9.8334,5.5662,0.011691,
op-265,core,accent_2,3,#866B6A,47.8047,10.2695,4.9328,0.023949,
op-265,core,dark,4,#261210,7.9304,10.4899,5.0056,0.007166,
op-265,core,light,5,#FDF2EA,96.0408,2.5685,5.0425,0.122572,
op-265,core,neutral,6,#FDF2EA,96.0408,2.5685,5.0425,0.122572,
op-265,core,support_7,7,#F3E3D1,91.1070,2.2731,10.7315,0.158024,
op-265,core,support_8,8,#CFB2AC,74.9000,9.2320,7.0314,0.096926,
op-265,categorical_anchor,theme,1,#C4A39E,69.8090,11.0950,6.9558,0.104658,
op-266,core,theme,1,#D7B478,75.0007,5.0777,35.0387,0.029149,
op-266,core,accent_1,2,#574A40,32.5800,3.7681,8.0743,0.027582,
op-266,core,accent_2,3,#895C4C,43.6104,16.5152,16.6398,0.031030,
op-266,core,dark,4,#20170D,8.3965,2.8856,7.3356,0.030089,
op-266,core,light,5,#F3EEED,94.5645,1.3820,1.3661,0.168939,
op-266,core,neutral,6,#939290,60.5264,0.1032,0.8300,0.087604,
op-266,core,support_7,7,#A88566,58.1075,8.9048,21.8209,0.036045,
op-266,core,support_8,8,#C5BDBB,77.3361,2.3079,2.4634,0.145432,
op-266,categorical_anchor,theme,1,#D7B478,75.0007,5.0777,35.0387,0.029149,
op-267,core,theme,1,#4EA9C3,64.9094,-19.3499,-21.4413,1.000000,curated_colorlist; celestial cyan
op-267,core,accent_1,2,#D8A15A,70.0566,12.6402,44.4144,1.000000,curated_colorlist; warm gold
op-267,core,accent_2,3,#7E3A58,34.3291,33.0522,-4.0036,1.000000,curated_colorlist; wine violet
op-267,core,dark,4,#192035,12.5868,3.8430,-14.7500,1.000000,curated_colorlist; night blue
op-267,core,light,5,#EAE6DB,91.3251,-0.5438,5.8299,1.000000,curated_colorlist; porcelain white
op-267,core,neutral,6,#6A7180,47.5371,0.7321,-9.1491,1.000000,curated_colorlist; blue gray
op-267,core,support_7,7,#275F93,39.1069,0.0249,-33.8600,1.000000,curated_colorlist; deep blue
op-267,core,support_8,8,#9DC9D2,78.2236,-12.3798,-9.2164,1.000000,curated_colorlist; pale cyan
op-267,categorical_anchor,theme,1,#4EA9C3,64.9094,-19.3499,-21.4413,1.000000,curated_colorlist categorical anchor
op-268,core,theme,1,#A49384,62.0098,3.8492,10.2599,0.118671,
op-268,core,accent_1,2,#E8D8C5,87.1728,2.4227,11.2640,0.082675,
op-268,core,accent_2,3,#DAC7B2,81.2091,3.4639,12.6008,0.104917,
op-268,core,dark,4,#1C1815,8.4997,1.3750,2.8314,0.034241,
op-268,core,light,5,#FBECE3,94.4351,3.4764,6.3398,0.096137,
op-268,core,neutral,6,#332D2C,19.2083,2.0394,2.1752,0.048727,
op-268,core,support_7,7,#918274,55.3453,3.5052,9.5010,0.110184,
op-268,core,support_8,8,#BAA794,69.5372,4.0467,12.3660,0.094381,
op-268,categorical_anchor,theme,1,#A49384,62.0098,3.8492,10.2599,0.118671,
op-269,core,theme,1,#91470C,38.8454,27.4317,45.0927,0.095445,
op-269,core,accent_1,2,#DFD8C7,86.4685,-0.4952,9.4245,0.097120,
op-269,core,accent_2,3,#C3BFAB,77.0782,-1.6279,10.2547,0.109678,
op-269,core,dark,4,#261D0F,11.2821,2.0374,10.1999,0.021768,
op-269,core,light,5,#F9EEE1,94.5741,1.6021,7.3829,0.153048,
op-269,core,neutral,6,#F9EEE1,94.5741,1.6021,7.3829,0.153048,
op-269,core,support_7,7,#CD9942,66.7609,10.6108,52.0770,0.020596,
op-269,core,support_8,8,#8E8F7C,58.8575,-3.8157,10.0903,0.104320,
op-269,categorical_anchor,theme,1,#91470C,38.8454,27.4317,45.0927,0.095445,
op-270,core,theme,1,#616066,41.1315,1.5836,-3.0467,0.107648,
op-270,core,accent_1,2,#616066,41.1315,1.5836,-3.0467,0.107648,
op-270,core,accent_2,3,#141418,6.3218,1.1320,-2.8908,0.089082,
op-270,core,dark,4,#141418,6.3218,1.1320,-2.8908,0.089082,
op-270,core,light,5,#E9E4DE,90.9375,0.4441,3.6382,0.107477,
op-270,core,neutral,6,#747272,48.1062,0.9042,0.4119,0.055697,
op-270,core,support_7,7,#252528,14.6588,0.9579,-1.8303,0.126554,
op-270,core,support_8,8,#545255,35.2380,1.2291,-1.0933,0.110373,
op-270,categorical_anchor,theme,1,#616066,41.1315,1.5836,-3.0467,0.107648,
op-271,core,theme,1,#741E1A,25.9005,37.0371,24.5982,0.023819,
op-271,core,accent_1,2,#741E1A,25.9005,37.0371,24.5982,0.023819,
op-271,core,accent_2,3,#1A1210,6.1902,3.4136,2.0715,0.062371,
op-271,core,dark,4,#1A1210,6.1902,3.4136,2.0715,0.062371,
op-271,core,light,5,#F3E7DD,92.2095,2.4775,6.3154,0.092661,
op-271,core,neutral,6,#8A8B8C,57.8707,-0.3096,-0.3670,0.089219,
op-271,core,support_7,7,#450F0D,13.3204,25.6421,14.9898,0.070219,
op-271,core,support_8,8,#5B5B5C,38.6762,0.5023,-0.6078,0.121300,
op-271,categorical_anchor,theme,1,#741E1A,25.9005,37.0371,24.5982,0.023819,
op-272,core,theme,1,#98958F,61.8644,-0.1914,3.5339,0.105955,
op-272,core,accent_1,2,#98958F,61.8644,-0.1914,3.5339,0.105955,
op-272,core,accent_2,3,#1A1914,8.5560,-0.4532,3.0342,0.029407,
op-272,core,dark,4,#1A1914,8.5560,-0.4532,3.0342,0.029407,
op-272,core,light,5,#F9F3EE,96.1934,1.0149,3.2860,0.134328,
op-272,core,neutral,6,#35332F,21.2504,-0.0881,2.8357,0.046254,
op-272,core,support_7,7,#83817C,54.1286,-0.3293,3.3232,0.086301,
op-272,core,support_8,8,#726F69,46.7774,0.0438,3.5365,0.086301,
op-272,categorical_anchor,theme,1,#98958F,61.8644,-0.1914,3.5339,0.105955,
op-273,core,theme,1,#A8837F,58.1988,13.1188,7.8217,0.069497,
op-273,core,accent_1,2,#E4C9C0,82.8843,8.2621,7.6219,0.097860,
op-273,core,accent_2,3,#6F5958,39.8729,8.8770,4.0180,0.061702,
op-273,core,dark,4,#170D0E,4.3965,3.9432,0.9577,0.060043,
op-273,core,light,5,#FCF0E6,95.5147,2.4474,6.4309,0.181125,
op-273,core,neutral,6,#170D0E,4.3965,3.9432,0.9577,0.060043,
op-273,core,support_7,7,#BD9B95,66.9287,11.6055,7.7290,0.081440,
op-273,core,support_8,8,#F5DDD3,89.7121,6.9410,7.8536,0.126887,
op-273,categorical_anchor,theme,1,#A8837F,58.1988,13.1188,7.8217,0.069497,
op-274,core,theme,1,#4D4853,31.4331,4.5197,-5.7770,1.000000,curated_colorlist; cold mauve black
op-274,core,accent_1,2,#CDBDB8,77.7780,4.7899,4.5620,1.000000,curated_colorlist; pale rose gray
op-274,core,accent_2,3,#8B8288,55.3105,4.5360,-2.0096,1.000000,curated_colorlist; soft hair shadow
op-274,core,dark,4,#111217,5.5429,0.7721,-3.2758,1.000000,curated_colorlist; black dress
op-274,core,light,5,#EFE8E6,92.4766,2.0106,1.8080,1.000000,curated_colorlist; white pink haze
op-274,core,neutral,6,#6E686D,44.6882,3.3526,-1.9589,1.000000,curated_colorlist; ash gray
op-274,core,support_7,7,#2B2C33,18.1608,1.3405,-4.6503,1.000000,curated_colorlist; deep hair black
op-274,core,support_8,8,#A89494,63.0471,7.4167,2.7247,1.000000,curated_colorlist; warm smoke rose
op-274,categorical_anchor,theme,1,#4D4853,31.4331,4.5197,-5.7770,1.000000,curated_colorlist categorical anchor
op-275,core,theme,1,#8C7446,50.0111,3.4643,28.4601,0.122725,
op-275,core,accent_1,2,#E7D5B4,85.9855,0.8493,18.8017,0.075387,
op-275,core,accent_2,3,#3F2712,18.2527,8.4878,18.5457,0.087016,
op-275,core,dark,4,#231006,6.5504,8.3815,7.4870,0.079217,
op-275,core,light,5,#F5E8DA,92.5620,2.4611,8.2073,0.095088,
op-275,core,neutral,6,#F5E8DA,92.5620,2.4611,8.2073,0.095088,
op-275,core,support_7,7,#AE9353,62.0951,1.9995,37.2555,0.070324,
op-275,core,support_8,8,#7C5E2A,41.7966,6.2252,33.8778,0.081270,
op-275,categorical_anchor,theme,1,#8C7446,50.0111,3.4643,28.4601,0.122725,
op-276,core,theme,1,#C29780,65.8754,12.8674,18.2975,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-276,core,accent_1,2,#8D6958,47.5871,11.9720,15.1697,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-276,core,accent_2,3,#1B1815,8.4851,0.7860,2.5760,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-276,core,dark,4,#1B1815,8.4851,0.7860,2.5760,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-276,core,light,5,#F6E3D1,91.2957,3.5932,11.1312,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-276,core,neutral,6,#1B1815,8.4851,0.7860,2.5760,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-276,core,support_7,7,#635E56,40.1309,0.4407,5.2996,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-276,core,support_8,8,#9E9790,62.8575,1.2869,4.5972,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-276,categorical_anchor,theme,1,#C29780,65.8754,12.8674,18.2975,1.000000,curated_colorlist categorical anchor
op-277,core,theme,1,#B38C7E,61.5226,12.7234,13.1424,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-277,core,accent_1,2,#961F19,32.9979,48.0240,34.7205,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-277,core,accent_2,3,#691C18,23.3403,33.9144,22.3578,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-277,core,dark,4,#3A1D15,14.5833,13.2111,11.6856,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-277,core,light,5,#F7D4C7,87.4786,10.2079,10.9473,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-277,core,neutral,6,#F7D4C7,87.4786,10.2079,10.9473,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-277,core,support_7,7,#79564B,39.9640,12.9322,12.1499,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-277,core,support_8,8,#B5655F,51.7917,31.4381,17.6002,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-277,categorical_anchor,theme,1,#B38C7E,61.5226,12.7234,13.1424,1.000000,curated_colorlist categorical anchor
op-278,core,theme,1,#A17E4C,55.0234,7.3384,31.9263,0.037742,
op-278,core,accent_1,2,#E6D9CB,87.3586,2.3802,8.4707,0.090333,
op-278,core,accent_2,3,#D4C6B5,80.5783,2.1459,10.1637,0.109203,
op-278,core,dark,4,#231309,7.6503,6.8156,7.9071,0.031245,
op-278,core,light,5,#FAEDE3,94.5425,2.9480,6.3090,0.144625,
op-278,core,neutral,6,#FAEDE3,94.5425,2.9480,6.3090,0.144625,
op-278,core,support_7,7,#D0AF7C,73.1099,5.0597,30.6156,0.052282,
op-278,core,support_8,8,#9C8C7B,59.2664,2.9105,11.5219,0.107966,
op-278,categorical_anchor,theme,1,#A17E4C,55.0234,7.3384,31.9263,0.037742,
op-279,core,theme,1,#9F5C79,47.6060,31.2974,-4.5247,0.137724,
op-279,core,accent_1,2,#E4BBC6,79.8199,16.3301,0.2549,0.069522,
op-279,core,accent_2,3,#CEA1B0,70.7854,18.7493,-1.2838,0.067322,
op-279,core,dark,4,#260915,5.9458,15.7589,-1.1624,0.024201,
op-279,core,light,5,#FADDE2,90.6013,10.7745,1.2701,0.067908,
op-279,core,neutral,6,#FADDE2,90.6013,10.7745,1.2701,0.067908,
op-279,core,support_7,7,#B96787,53.8781,36.7761,-3.0041,0.110590,
op-279,core,support_8,8,#D17897,60.8654,38.5386,-1.3888,0.108683,
op-279,categorical_anchor,theme,1,#9F5C79,47.6060,31.2974,-4.5247,0.137724,
op-280,core,theme,1,#34394F,24.3151,4.0207,-13.9730,0.185429,
op-280,core,accent_1,2,#D2CA7D,80.4767,-8.1519,39.4776,0.005706,
op-280,core,accent_2,3,#E2D0C8,84.8087,4.8702,6.5716,0.072855,
op-280,core,dark,4,#101118,5.1370,1.4003,-4.2921,0.047619,
op-280,core,light,5,#E2D0C8,84.8087,4.8702,6.5716,0.072855,
op-280,core,neutral,6,#5F5E61,40.0861,1.3029,-1.5631,0.049155,
op-280,core,support_7,7,#323341,21.5110,3.3673,-8.9778,0.186526,
op-280,core,support_8,8,#292A39,17.5622,3.6383,-9.4268,0.143954,
op-280,categorical_anchor,theme,1,#34394F,24.3151,4.0207,-13.9730,0.185429,
op-281,core,theme,1,#7F6855,45.8044,6.1370,13.9894,0.160069,
op-281,core,accent_1,2,#E3CAAF,82.8166,4.1856,16.7578,0.030903,
op-281,core,accent_2,3,#A99B63,63.8595,-2.8230,30.8326,0.028993,
op-281,core,dark,4,#2B1F13,12.9460,3.3912,10.5258,0.024479,
op-281,core,light,5,#FCE1C6,90.9516,5.0704,16.6593,0.103993,
op-281,core,neutral,6,#5E4F41,34.5867,3.9118,10.2611,0.158160,
op-281,core,support_7,7,#705B4A,40.3225,5.6131,12.8182,0.157292,
op-281,core,support_8,8,#907963,52.3297,5.2717,15.4308,0.116667,
op-281,categorical_anchor,theme,1,#7F6855,45.8044,6.1370,13.9894,0.160069,
op-282,core,theme,1,#2F2C37,18.7261,4.3282,-6.7841,0.161858,
op-282,core,accent_1,2,#E7CACC,83.7176,10.3782,2.5520,0.039903,
op-282,core,accent_2,3,#CCAAAB,72.6164,12.5697,4.1293,0.059198,
op-282,core,dark,4,#14111C,5.7290,4.0093,-6.5170,0.073998,
op-282,core,light,5,#F9E2E2,91.6490,7.9948,2.6356,0.128513,
op-282,core,neutral,6,#51474D,31.4547,5.5562,-2.1012,0.064818,
op-282,core,support_7,7,#22202C,12.8609,4.3922,-7.9553,0.167666,
op-282,core,support_8,8,#AF9394,63.3804,10.9483,3.5090,0.048145,
op-282,categorical_anchor,theme,1,#2F2C37,18.7261,4.3282,-6.7841,0.161858,
op-283,core,theme,1,#2338AB,29.6940,34.9886,-63.7207,0.053364,
op-283,core,accent_1,2,#F5D3C3,86.9697,9.4040,12.2087,0.068777,
op-283,core,accent_2,3,#1F2C7B,21.9666,24.0273,-46.4045,0.041266,
op-283,core,dark,4,#14151A,6.9010,0.8511,-3.3140,0.101260,
op-283,core,light,5,#EBE3E3,90.7938,2.7200,0.9881,0.043421,
op-283,core,neutral,6,#EBE3E3,90.7938,2.7200,0.9881,0.043421,
op-283,core,support_7,7,#25272E,15.6679,1.3493,-5.2323,0.166059,
op-283,core,support_8,8,#373840,23.6615,1.7118,-5.0792,0.150978,
op-283,categorical_anchor,theme,1,#2338AB,29.6940,34.9886,-63.7207,0.053364,
op-284,core,theme,1,#A9978A,63.6952,4.6450,9.1881,0.136695,
op-284,core,accent_1,2,#E18B62,65.9745,29.0719,35.5062,0.027824,
op-284,core,accent_2,3,#75655E,44.1285,4.7815,6.5722,0.038095,
op-284,core,dark,4,#171215,6.1542,2.4427,-1.0562,0.076937,
op-284,core,light,5,#F9ECDF,94.0587,2.4029,7.6329,0.033427,
op-284,core,neutral,6,#484648,29.8243,1.4633,-1.0694,0.047993,
op-284,core,support_7,7,#BCA89B,70.2578,4.9394,9.6289,0.132960,
op-284,core,support_8,8,#C9BAAD,76.4155,3.3654,8.2632,0.138375,
op-284,categorical_anchor,theme,1,#A9978A,63.6952,4.6450,9.1881,0.136695,
op-285,core,theme,1,#1A337A,23.6492,17.8067,-43.0820,0.116438,
op-285,core,accent_1,2,#D2AE9A,73.7348,9.9436,15.1185,0.038859,
op-285,core,accent_2,3,#B7ADBD,72.0309,6.3844,-6.8405,0.080514,
op-285,core,dark,4,#171722,8.2120,3.6120,-7.7896,0.089740,
op-285,core,light,5,#F7EADE,93.3843,2.6248,7.2048,0.060665,
op-285,core,neutral,6,#DBC9CB,82.4317,6.4517,1.3744,0.084987,
op-285,core,support_7,7,#A0929D,62.1180,7.4498,-4.0874,0.119094,
op-285,core,support_8,8,#312D37,19.3671,4.2624,-5.6890,0.158233,
op-285,categorical_anchor,theme,1,#1A337A,23.6492,17.8067,-43.0820,0.116438,
op-286,core,theme,1,#E7DCD9,88.6507,3.1888,2.8531,0.149400,
op-286,core,accent_1,2,#E7DCD9,88.6507,3.1888,2.8531,0.149400,
op-286,core,accent_2,3,#1C1717,8.3333,2.7137,1.1834,0.030863,
op-286,core,dark,4,#1C1717,8.3333,2.7137,1.1834,0.030863,
op-286,core,light,5,#F5ECE9,93.9867,2.5428,2.4860,0.146452,
op-286,core,neutral,6,#625C5B,39.7207,2.1677,1.5651,0.049931,
op-286,core,support_7,7,#D5CDCA,82.9128,2.3196,2.2719,0.117161,
op-286,core,support_8,8,#A19896,63.5514,2.6825,2.4809,0.078239,
op-286,categorical_anchor,theme,1,#E7DCD9,88.6507,3.1888,2.8531,0.149400,
op-287,core,theme,1,#D6C9B4,81.4752,1.2238,12.1276,0.131941,
op-287,core,accent_1,2,#244C4A,29.4676,-14.5938,-3.0747,0.045085,
op-287,core,accent_2,3,#867E6E,52.9674,0.4045,9.7991,0.079231,
op-287,core,dark,4,#1D1D14,10.6281,-2.2311,6.0657,0.020554,
op-287,core,light,5,#FDF7E5,97.2146,-1.0608,9.0925,0.127631,
op-287,core,neutral,6,#4D4C44,32.2832,-1.4912,4.7782,0.046743,
op-287,core,support_7,7,#E3D6C1,86.1775,1.1021,12.1040,0.137245,
op-287,core,support_8,8,#A1917F,61.0517,2.7211,11.8088,0.081717,
op-287,categorical_anchor,theme,1,#D6C9B4,81.4752,1.2238,12.1276,0.131941,
op-288,core,theme,1,#5FAFC8,67.4719,-17.5892,-20.2504,1.000000,curated_colorlist; sea voice blue
op-288,core,accent_1,2,#B94752,46.2216,46.8902,17.9324,1.000000,curated_colorlist; coral red accent
op-288,core,accent_2,3,#7E8FB5,59.3572,2.9110,-21.8526,1.000000,curated_colorlist; abyss violet blue
op-288,core,dark,4,#171A2A,9.7046,3.6751,-11.2867,1.000000,curated_colorlist; deep ocean navy
op-288,core,light,5,#DDE7EE,91.0967,-2.0132,-4.5461,1.000000,curated_colorlist; ice white
op-288,core,neutral,6,#5C6477,42.3402,1.4374,-11.6764,1.000000,curated_colorlist; storm gray
op-288,core,support_7,7,#2C3658,23.2645,6.3790,-21.8169,1.000000,curated_colorlist; deep blue violet
op-288,core,support_8,8,#A8C9D5,78.9840,-8.3809,-9.6265,1.000000,curated_colorlist; pale sea blue
op-288,categorical_anchor,theme,1,#5FAFC8,67.4719,-17.5892,-20.2504,1.000000,curated_colorlist categorical anchor
op-289,core,theme,1,#C53F3D,46.6594,53.2200,31.2484,0.124185,
op-289,core,accent_1,2,#442B2A,20.3609,11.3895,5.4496,0.108270,
op-289,core,accent_2,3,#E0B3A6,76.5248,14.6304,12.5876,0.065093,
op-289,core,dark,4,#2C0C09,7.3794,16.1717,7.5410,0.049830,
op-289,core,light,5,#F8DDCF,89.9970,7.0567,10.4496,0.080224,
op-289,core,neutral,6,#F8DDCF,89.9970,7.0567,10.4496,0.080224,
op-289,core,support_7,7,#742825,27.8062,33.1652,19.5346,0.126533,
op-289,core,support_8,8,#953733,36.6737,38.9734,23.0580,0.089486,
op-289,categorical_anchor,theme,1,#C53F3D,46.6594,53.2200,31.2484,0.124185,
op-290,core,theme,1,#DEC3C6,80.9972,10.2759,1.9110,0.122561,
op-290,core,accent_1,2,#9092B3,61.4934,6.4230,-17.3653,0.017238,
op-290,core,accent_2,3,#AA9296,62.8487,9.2804,1.1643,0.093389,
op-290,core,dark,4,#241F24,12.3720,3.7035,-2.7365,0.035234,
op-290,core,light,5,#FBEDEE,94.7185,5.0774,0.9786,0.134495,
op-290,core,neutral,6,#444046,27.5221,3.1039,-3.1428,0.067816,
op-290,core,support_7,7,#CEB3B7,75.2074,10.3257,1.4030,0.106081,
op-290,core,support_8,8,#BDA4A8,69.6463,9.4775,1.3976,0.098882,
op-290,categorical_anchor,theme,1,#DEC3C6,80.9972,10.2759,1.9110,0.122561,
op-291,core,theme,1,#3A5F68,37.9907,-10.5798,-9.2821,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-291,core,accent_1,2,#3A5F68,37.9907,-10.5798,-9.2821,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-291,core,accent_2,3,#271F1C,12.5775,3.2410,3.4893,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-291,core,dark,4,#271F1C,12.5775,3.2410,3.4893,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-291,core,light,5,#F6E8D8,92.6917,2.1191,9.4793,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-291,core,neutral,6,#271F1C,12.5775,3.2410,3.4893,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-291,core,support_7,7,#8F8479,55.8094,2.1895,7.4341,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-291,core,support_8,8,#615248,36.0692,4.4424,8.1743,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-291,categorical_anchor,theme,1,#3A5F68,37.9907,-10.5798,-9.2821,1.000000,curated_colorlist categorical anchor
op-292,core,theme,1,#CDE029,85.1161,-26.7040,78.2005,0.029469,
op-292,core,accent_1,2,#800C0C,26.4053,45.9973,33.7322,0.050961,
op-292,core,accent_2,3,#5F4346,31.6018,12.7795,3.1676,0.159394,
op-292,core,dark,4,#16100C,5.1236,1.8617,2.8080,0.258711,
op-292,core,light,5,#FCEAE4,93.8354,5.2465,4.8490,0.094432,
op-292,core,neutral,6,#16100C,5.1236,1.8617,2.8080,0.258711,
op-292,core,support_7,7,#87891F,55.0884,-13.5027,52.3283,0.025562,
op-292,core,support_8,8,#1C8B83,52.2153,-31.1124,-4.4376,0.031097,
op-292,categorical_anchor,theme,1,#CDE029,85.1161,-26.7040,78.2005,0.029469,
op-293,core,theme,1,#38485D,30.0727,-0.3536,-14.4158,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-293,core,accent_1,2,#B09C6F,65.0861,0.7116,26.2888,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-293,core,accent_2,3,#8E9BB2,63.6779,0.4029,-13.4927,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-293,core,dark,4,#1E232A,13.5029,-0.2570,-5.4088,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-293,core,light,5,#F1E5E6,91.8878,4.2337,0.9696,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
op-293,core,neutral,6,#504C48,32.5738,0.8330,2.9662,1.000000,curated_colorlist; auto_body_avatar_fixed_colorlist
